FAWN Station,Period,10m T avg (C),10m T min (C),10m T max (C),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),N (# obs)
Alachua,05-Jul-00,26.88333333,19.02222222,34.42222222,70,0,0,296.86,96
Alachua,06-Jul-00,27.66666667,22.42222222,34.91111111,71,0,0,245.12,96
Alachua,07-Jul-00,27.91666667,21.42777778,35.96111111,75,0.27,0.18,238.6,96
Alachua,08-Jul-00,26.16111111,20.7,31.87777778,80,0,0,208.01,96
Alachua,09-Jul-00,26.53888889,21.77222222,31.6,74,0,0,260.23,96
Alachua,10-Jul-00,26.51111111,18.27777778,33.71111111,65,0,0,309.67,96
Alachua,11-Jul-00,27.07777778,20.32777778,34.12222222,71,0,0,276.38,96
Alachua,12-Jul-00,25.2,21.7,30.68888889,85,0.23,0.14,118.57,96
Alachua,13-Jul-00,25.47222222,21.42777778,29.56111111,85,0,0,137.04,96
Alachua,14-Jul-00,25.83888889,23.67777778,29.07222222,86,0,0,129.11,96
Alachua,15-Jul-00,28.68333333,25.23888889,34.57777778,80,0.03,0.03,265.11,96
Alachua,16-Jul-00,25.26111111,19.57222222,31.05,86,1.84,0.58,126.75,96
Alachua,17-Jul-00,28.2,24.47777778,32.42777778,81,0.01,0.01,219.24,96
Alachua,18-Jul-00,28.69444444,24.22777778,34.13888889,77,0,0,291.91,96
Alachua,19-Jul-00,29.01111111,23.63888889,35.71111111,73,0,0,296.25,96
Alachua,20-Jul-00,26.97222222,22.27222222,35.2,83,0.2,0.12,208.31,96
Alachua,21-Jul-00,26.33333333,22.3,31.38888889,77,0.02,0.01,220.65,96
Alachua,22-Jul-00,25.68333333,21.77777778,30.18888889,88,0.52,0.25,109.43,96
Alachua,23-Jul-00,25.33333333,23.23888889,28.21111111,84,0.06,0.04,177.2,96
Alachua,24-Jul-00,23.99444444,22.32777778,27.17777778,88,0.02,0.01,134.98,96
Alachua,25-Jul-00,24.48888889,21.76111111,31.48888889,83,0.33,0.14,237.39,96
Alachua,26-Jul-00,24.87777778,20.51111111,30.7,82,0.01,0.01,228.36,96
Alachua,27-Jul-00,25.20555556,19.7,33.22777778,81,0.17,0.08,234.89,85
Alachua,28-Jul-00,25.48333333,21.38888889,31.82777778,82,0.03,0.02,229.05,96
Alachua,29-Jul-00,25.08333333,20.56111111,32.83888889,81,1.83,1.07,261.99,96
Alachua,30-Jul-00,24.50555556,20.28888889,31.31111111,84,0.01,0.01,213.28,96
Alachua,31-Jul-00,25.39444444,21.26111111,31.03888889,83,0.15,0.08,238.21,96
Alachua,01-Aug-00,25.51666667,22.27222222,31.67222222,83,0.75,0.51,174.75,96
Alachua,02-Aug-00,25.16111111,21.23888889,31.47777778,84,0,0,214.54,96
Alachua,03-Aug-00,24.56666667,22.58888889,29.27222222,90,0.12,0.09,117.87,96
Alachua,04-Aug-00,25.02222222,21.07222222,29.32777778,85,0.02,0.01,189.92,96
Alachua,05-Aug-00,26.61666667,21.98888889,33.02222222,79,0,0,257.09,96
Alachua,06-Aug-00,26.00555556,21.7,32.68888889,81,0.01,0.01,241.47,96
Alachua,07-Aug-00,27.04444444,20.75,33.33888889,75,0,0,274.16,96
Alachua,08-Aug-00,27.68888889,22.07777778,33.37777778,74,0,0,264.96,96
Alachua,09-Aug-00,26.18333333,22.37777778,34.25,80,0.38,0.18,233.07,96
Alachua,10-Aug-00,26.44444444,20.62777778,32.91111111,78,0,0,277.28,96
Alachua,11-Aug-00,27.12777778,22.87222222,31.82777778,77,0,0,263.26,96
Alachua,12-Aug-00,24.49444444,21.66111111,29.31111111,87,0.41,0.12,147.53,96
Alachua,13-Aug-00,26.12777778,21.31111111,31.82777778,73,0,0,256.98,96
Alachua,14-Aug-00,26.63333333,21.48888889,32.33888889,73,0,0,266.51,96
Alachua,15-Aug-00,26.93888889,19.87777778,33.75,69,0,0,264.1,96
Alachua,16-Aug-00,26.37777778,19.51111111,32.63888889,71,0,0,276.58,96
Alachua,17-Aug-00,26.9,20.57777778,32.93888889,72,0,0,256.23,96
Alachua,18-Aug-00,27.46111111,20.9,33.33888889,71,0,0,246.37,96
Alachua,19-Aug-00,26.36111111,22.17777778,32.73888889,81,0.09,0.05,171.45,96
Alachua,20-Aug-00,25.58888889,21,31.72222222,82,0,0,202.61,96
Alachua,21-Aug-00,25.73333333,22.13888889,31.4,81,0,0,209.84,96
Alachua,22-Aug-00,24.41111111,20.85,29.45,85,0.37,0.22,161.54,96
Alachua,23-Aug-00,26.02777778,20.66111111,31.7,75,0,0,258.65,96
Alachua,24-Aug-00,26.81666667,20.95,33.03888889,73,0,0,265.98,96
Alachua,25-Aug-00,24.93888889,20.86111111,32.78888889,81,0.05,0.05,215.89,96
Alachua,26-Aug-00,26.28888889,18.83888889,33.45,73,0,0,254.37,96
Alachua,27-Aug-00,26.36111111,20.72777778,32.75,74,0,0,266.31,96
Alachua,28-Aug-00,26.82777778,21.11111111,32.37222222,75,0,0,235.85,96
Alachua,29-Aug-00,26.14444444,21.87222222,31.72222222,78,0.48,0.24,217.34,96
Alachua,30-Aug-00,23.98333333,20.72777778,29.83888889,86,0.04,0.03,193.87,96
Alachua,31-Aug-00,25.14444444,20.37222222,31.63888889,82,0,0,193.32,96
Alachua,01-Sep-00,25.12777778,22.9,30.11111111,87,0.04,0.02,138.82,96
Alachua,02-Sep-00,24.21666667,22.25,28.61111111,91,2,0.58,104.34,96
Alachua,03-Sep-00,25.04444444,22.55,29.07222222,88,0.15,0.11,127.94,96
Alachua,04-Sep-00,25.91666667,22.25,29.97222222,83,0.02,0.02,192.3,96
Alachua,05-Sep-00,23.53888889,21.42222222,26.62222222,90,0.1,0.04,80.19,96
Alachua,06-Sep-00,24.12222222,21.37222222,29.47777778,90,2.3,0.99,102.26,96
Alachua,07-Sep-00,24.17222222,21.2,28.12222222,89,0,0,134.97,96
Alachua,08-Sep-00,24.60555556,22.91111111,29.6,91,0.16,0.05,141.66,96
Alachua,09-Sep-00,24.25555556,23.22222222,25.63888889,92,0.11,0.04,97.46,96
Alachua,10-Sep-00,24.67222222,22.37777778,28.55,86,0,0,132.82,96
Alachua,11-Sep-00,24.5,21.06111111,29.03888889,82,0,0,152.28,82
Alachua,12-Sep-00,23.46111111,18.55,31.16111111,85,0,0,176.46,79
Alachua,13-Sep-00,25.46666667,20.17222222,31.82222222,81,0,0,219.33,96
Alachua,14-Sep-00,25.86111111,20.52777778,31.92777778,78,0,0,219.72,96
Alachua,15-Sep-00,25.75,21.17777778,31.57777778,79,0.03,0.03,222.06,96
Alachua,16-Sep-00,23.18333333,20.57222222,27.97777778,86,0.12,0.06,107.17,96
Alachua,17-Sep-00,21.05555556,19.6,23,94,1.49,0.1,24,96
Alachua,18-Sep-00,20.93333333,18.4,24.81111111,87,0.02,0.01,126.06,96
Alachua,19-Sep-00,22.04444444,17.33888889,26.56111111,87,0,0,120.92,96
Alachua,20-Sep-00,24.88888889,21.42222222,31.37777778,86,0.14,0.05,185.45,96
Alachua,21-Sep-00,25.88333333,22.47222222,29.92222222,86,0,0,138.69,96
Alachua,22-Sep-00,25.55555556,24.27222222,27.97777778,91,0.01,0.01,16.2,74
Alachua,23-Sep-00,25.86666667,22.47777778,31.22222222,86,0.03,0.02,184.63,96
Alachua,24-Sep-00,26.04444444,22.12777778,31.62777778,84,0.01,0.01,191.07,96
Alachua,25-Sep-00,25.94444444,21.97222222,30.82222222,83,0.07,0.07,181.12,96
Alachua,26-Sep-00,24.21111111,19.97777778,27.33888889,81,0,0,182.02,96
Alachua,27-Sep-00,20.35555556,18.02222222,23.22222222,80,0,0,96.82,96
Alachua,28-Sep-00,21.10555556,17.82222222,26.37222222,77,0,0,133.28,96
Alachua,29-Sep-00,20.21666667,15.97777778,25.31111111,86,0.06,0.03,120.94,96
Alachua,30-Sep-00,21.62777778,19.58888889,25.66111111,87,0,0,139.52,96
Alachua,01-Oct-00,21.67222222,15.95,26.46111111,80,0,0,215.7,96
Alachua,02-Oct-00,20.64444444,14.32777778,27.46111111,76,0,0,238.68,96
Alachua,03-Oct-00,21.72777778,14.51111111,28.53888889,80,0,0,195.64,96
Alachua,04-Oct-00,24.51111111,21.02777778,29.66111111,83,0,0,167.24,96
Alachua,05-Oct-00,24.78333333,18.67222222,31.83888889,81,0,0,222.81,96
Alachua,06-Oct-00,24.71111111,21.42222222,30.92777778,84,0.68,0.34,172.05,96
Alachua,07-Oct-00,21.8,19.01111111,25.03888889,87,0,0,145.68,96
Alachua,08-Oct-00,18.78888889,13.48888889,23.22777778,79,0,0,173.79,96
Alachua,09-Oct-00,11.29444444,4.794444444,16.41111111,52,0,0,231.07,96
Alachua,10-Oct-00,12.46111111,6.033333333,17.63888889,67,0,0,120.04,96
Alachua,11-Oct-00,15.53888889,7.872222222,23.02222222,70,0,0,226.47,96
Alachua,12-Oct-00,17.42777778,10.1,24.73888889,73,0,0,220.73,96
Alachua,13-Oct-00,17.68333333,11.05,25.52777778,72,0,0,223.46,96
Alachua,14-Oct-00,17.93333333,11.32222222,26.41111111,77,0,0,204.98,96
Alachua,15-Oct-00,16.26666667,7.3,26.57777778,73,0,0,227.25,96
Alachua,16-Oct-00,16.88333333,7.872222222,27.26111111,71,0,0,221.4,96
Alachua,17-Oct-00,17.58888889,8.322222222,27.07222222,73,0,0,216.23,96
Alachua,18-Oct-00,18.41666667,9.427777778,28.57777778,73,0,0,207.03,96
Alachua,19-Oct-00,19.56111111,12.02777778,27.43888889,77,0,0,169.72,96
Alachua,20-Oct-00,18.61111111,15.6,22.76111111,87,0,0,87.43,96
Alachua,21-Oct-00,20.08888889,15.11111111,26.7,80,0,0,183.22,96
Alachua,22-Oct-00,20.18333333,15.9,26.27222222,77,0,0,184.36,96
Alachua,23-Oct-00,19.34444444,15.4,23.82222222,80,0,0,118.98,96
Alachua,24-Oct-00,18.73333333,15.08888889,23.3,85,0.02,0.01,99.97,96
Alachua,25-Oct-00,18.73333333,13.1,25.2,82,0,0,165.1,96
Alachua,26-Oct-00,20.31666667,15.47222222,26.27222222,80,0,0,169.32,96
Alachua,27-Oct-00,17.76111111,12.96111111,24.97777778,76,0,0,203.42,96
Alachua,28-Oct-00,19.10555556,10.95,28.97222222,78,0,0,175.76,96
Alachua,29-Oct-00,21.22777778,13.75,29.65,74,0,0,180.29,96
Alachua,30-Oct-00,21.08888889,16.68888889,26.01111111,76,0,0,201.45,81
Alachua,31-Oct-00,21.49444444,14.22222222,26.91111111,61,0,0,228.55,49
Alachua,01-Nov-00,18.20555556,10.22777778,26.57222222,75,0,0,185.41,96
Alachua,02-Nov-00,17.66111111,9.638888889,26.72777778,75,0,0,181.78,96
Alachua,03-Nov-00,18.80555556,11.47222222,27.67777778,81,0,0,160.91,96
Alachua,04-Nov-00,20,12.98888889,28.73888889,78,0,0,147.49,96
Alachua,05-Nov-00,20.45,16.01111111,26.12222222,79,0,0,152.88,96
Alachua,06-Nov-00,20.98888889,15.27777778,26.51111111,80,0,0,131.7,96
Alachua,07-Nov-00,21.03333333,16.02777778,27.35,80,0,0,147.43,96
Alachua,08-Nov-00,22.46111111,17.37777778,28.01111111,79,0,0,160.56,96
Alachua,09-Nov-00,23.00555556,18.88888889,27.76111111,77,0.16,0.06,133.73,96
Alachua,10-Nov-00,18.66111111,11.56111111,22.7,74,0.01,0.01,180.07,96
Alachua,11-Nov-00,13.38333333,6.544444444,22.17222222,80,0,0,186.8,96
Alachua,12-Nov-00,12.79444444,4.855555556,22.36111111,76,0,0,182.07,96
Alachua,13-Nov-00,16.32777778,7.377777778,24.55,80,0,0,132.68,96
Alachua,14-Nov-00,17.21666667,7.588888889,21.21111111,77,0.01,0.01,95.86,96
Alachua,15-Nov-00,8.422222222,0.933333333,18.13888889,72,0,0,180.92,96
Alachua,16-Nov-00,13.6,3.333333333,23.28888889,75,0,0,156,96
Alachua,17-Nov-00,18.67777778,14.92222222,24.71111111,78,0,0,79.29,96
Alachua,18-Nov-00,13.25555556,10.21111111,16.31111111,64,0,0,82.18,96
Alachua,19-Nov-00,11.85555556,8.127777778,26.42777778,84,0.09,0.03,82.61,96
Alachua,20-Nov-00,8.061111111,3.15,14.98888889,84,0.01,0.01,127.38,96
Alachua,21-Nov-00,6.561111111,1.855555556,12.12777778,67,0,0,178,96
Alachua,22-Nov-00,4.011111111,-3.661111111,14.61111111,64,0,0,179.72,96
Alachua,23-Nov-00,7.627777778,-1.972222222,17.62222222,63,0,0,134.37,96
Alachua,24-Nov-00,16.79444444,9.577777778,23.15,66,0.35,0.13,122.13,96
Alachua,25-Nov-00,19.95555556,16.92777778,24.02222222,92,0.4,0.05,41.11,96
Alachua,26-Nov-00,13.97777778,9.85,16.96111111,91,0.16,0.04,43.95,96
Alachua,27-Nov-00,11.28333333,4.455555556,18.75,78,0,0,160.89,96
Alachua,28-Nov-00,10.81666667,2.044444444,19.87222222,74,0,0,165.25,96
Alachua,29-Nov-00,10.69444444,5.888888889,19.05,84,0,0,66.19,96
Alachua,30-Nov-00,10.32222222,2.661111111,19,69,0,0,167.63,96
Alachua,01-Dec-00,10.4,0.177777778,21.91111111,79,0,0,162.3,96
Alachua,02-Dec-00,14.20555556,6.466666667,22.18888889,79,0,0,132.25,96
Alachua,03-Dec-00,9.538888889,4.633333333,14.68888889,84,0,0,32.02,96
Alachua,04-Dec-00,6.483333333,1.866666667,12.93888889,73,0,0,157.6,96
Alachua,05-Dec-00,6.694444444,0.466666667,16.07222222,61,0,0,165.83,96
Alachua,06-Dec-00,6.872222222,-2.505555556,17.61111111,68,0,0,164.54,96
Alachua,07-Dec-00,8.761111111,0.555555556,18.76111111,72,0,0,157,96
Alachua,08-Dec-00,13.9,3.783333333,23.97777778,72,0,0,144.6,96
Alachua,09-Dec-00,18.95,14.32222222,24.76111111,75,0,0,100.61,96
Alachua,10-Dec-00,17.53888889,12.28888889,24.77222222,86,0,0,124.88,96
Alachua,11-Dec-00,16.59444444,14.31111111,20.12222222,96,0.05,0.04,44.8,96
Alachua,12-Dec-00,19.31666667,17.28888889,23.55,90,0,0,88.89,96
Alachua,13-Dec-00,18.28888889,10.2,25.91111111,75,0,0,130.01,96
Alachua,14-Dec-00,21.08333333,17.27777778,25.95,88,0,0,89.63,96
Alachua,15-Dec-00,19.27222222,15.42777778,25.68888889,89,0,0,91.62,96
Alachua,16-Dec-00,21.77222222,17.4,27.33888889,81,0.33,0.3,122.67,96
Alachua,17-Dec-00,12.16666667,1.072222222,20.58888889,54,0.09,0.06,164.36,96
Alachua,18-Dec-00,4.383333333,-3.133333333,15.82222222,65,0,0,164.53,96
Alachua,19-Dec-00,2.827777778,-1.544444444,8.111111111,80,0.03,0.01,36.55,95
Alachua,20-Dec-00,-0.955555556,-4.566666667,6.088888889,67,0,0,48.1,51
Alachua,21-Dec-00,3.427777778,-5.761111111,15.32777778,73,0,0,161.86,96
Alachua,22-Dec-00,6.9,1.805555556,14.92222222,64,0,0,135.63,96
Alachua,23-Dec-00,6.205555556,-2.111111111,15.71111111,68,0,0,154.25,96
Alachua,24-Dec-00,8.627777778,3.605555556,15.97222222,78,0,0,130.31,94
Alachua,25-Dec-00,7.894444444,2.977777778,15.08888889,65,0,0,147.16,96
Alachua,26-Dec-00,8.533333333,2.944444444,15.77222222,79,0,0,150.99,91
Alachua,27-Dec-00,12.45,3.233333333,22.2,78,0,0,135.02,96
Alachua,28-Dec-00,14.01111111,10.66111111,17.5,88,0.44,0.12,15.29,96
Alachua,29-Dec-00,5.677777778,2.622222222,10.56111111,82,0,0,122.81,96
Alachua,30-Dec-00,1.766666667,-2.3,5.827777778,66,0,0,162.83,96
Alachua,31-Dec-00,-0.6,-6.505555556,6.733333333,65,0,0,165.07,96
Alachua,01-Jan-01,2.355555556,-5.438888889,10.61111111,67,0,0,151.12,96
Alachua,02-Jan-01,1.572222222,-2.877777778,7.027777778,69,0,0,93.25,96
Alachua,03-Jan-01,2.2,-5.027777778,9.35,61,0,0,144.28,96
Alachua,04-Jan-01,1.8,-4.733333333,10.47777778,60,0,0,167.98,96
Alachua,05-Jan-01,6.366666667,-5,16.06111111,75,0,0,162.11,96
Alachua,06-Jan-01,8.955555556,2.161111111,16.95,64,0,0,170.74,96
Alachua,07-Jan-01,9.033333333,-2.155555556,18.93888889,65,0,0,164.24,96
Alachua,08-Jan-01,15.23333333,10.08888889,20.57222222,82,0.04,0.01,87.71,96
Alachua,09-Jan-01,4.255555556,-2.622222222,9.627777778,58,0,0,173.82,96
Alachua,10-Jan-01,3.4,-5.383333333,12.63888889,62,0,0,165.29,96
Alachua,11-Jan-01,10.28333333,-1.366666667,19.73888889,71,0.03,0.01,146.53,96
Alachua,12-Jan-01,12.72222222,5.661111111,18.72777778,85,0.11,0.04,101.08,96
Alachua,13-Jan-01,10.52777778,4.883333333,17.56111111,76,0,0,88.46,61
Alachua,14-Jan-01,13.52222222,6.905555556,21.82777778,83,0,0,113.69,96
Alachua,15-Jan-01,14.55,6.65,23.68888889,82,0,0,140.03,96
Alachua,16-Jan-01,16.11111111,7.711111111,24.4,76,0,0,148.6,96
Alachua,17-Jan-01,17.70555556,12.27777778,24.06111111,70,0,0,111.67,96
Alachua,18-Jan-01,18.48888889,14.13888889,24.78888889,80,0,0,94.26,96
Alachua,19-Jan-01,21.30555556,16.42777778,26.95,75,0,0,144.02,96
Alachua,20-Jan-01,10.42777778,1.922222222,21.62222222,81,0.25,0.17,67.91,96
Alachua,21-Jan-01,2.805555556,-3.494444444,10.27222222,74,0,0,176.27,96
Alachua,22-Jan-01,6.605555556,-0.527777778,14.43888889,78,0,0,119.38,96
Alachua,23-Jan-01,8.038888889,2.255555556,15.77222222,59,0,0,180.15,96
Alachua,24-Jan-01,7.938888889,-0.983333333,17.01111111,58,0,0,183.78,96
Alachua,25-Jan-01,7.544444444,2.111111111,14.92222222,58,0,0,190.74,96
Alachua,26-Jan-01,6.338888889,-2.311111111,16.33888889,60,0,0,190.71,96
Alachua,27-Jan-01,10.56666667,0.316666667,21.22777778,73,0,0,158.48,96
Alachua,28-Jan-01,13.7,5.166666667,23.2,75,0,0,173.68,96
Alachua,29-Jan-01,15.43888889,7.177777778,23.27222222,76,0,0,147.36,96
Alachua,30-Jan-01,18.05,17.07222222,19.32777778,89,0.21,0.06,20.35,96
Alachua,31-Jan-01,16.55,14.12777778,18.85,96,0.31,0.09,19.17,96
Alachua,01-Feb-01,14.62222222,12.58888889,16.01111111,87,0.15,0.06,42,96
Alachua,02-Feb-01,11.42777778,6.961111111,14.65,76,0.25,0.07,92.84,96
Alachua,03-Feb-01,10.38888889,6.783333333,13.95,64,0,0,101.72,96
Alachua,04-Feb-01,8.961111111,6.705555556,11.63888889,92,0.25,0.05,35.42,96
Alachua,05-Feb-01,11.08888889,4.044444444,18.57777778,68,0.01,0.01,202.38,96
Alachua,06-Feb-01,9.994444444,-0.566666667,20.9,66,0,0,205.54,96
Alachua,07-Feb-01,12.45555556,0.444444444,23.65,68,0,0,203,96
Alachua,08-Feb-01,16.55555556,6.505555556,24.5,75,0,0,202.84,96
Alachua,09-Feb-01,17.69444444,8.9,26.57777778,75,0,0,202.26,96
Alachua,10-Feb-01,19.86666667,15.97222222,24.12777778,80,0,0,77.29,96
Alachua,11-Feb-01,17.16111111,13.91111111,21.61111111,79,0,0,151.68,96
Alachua,12-Feb-01,15.45555556,11.47777778,24.38888889,87,0,0,142.83,96
Alachua,13-Feb-01,15.71666667,11.17222222,23.61111111,88,0,0,138.23,96
Alachua,14-Feb-01,19.54444444,14.86111111,26.97777778,81,0,0,156.13,96
Alachua,15-Feb-01,19.92777778,13.63888889,26.82777778,78,0,0,167.01,96
Alachua,16-Feb-01,20.92777778,14.27777778,26.72222222,76,0,0,173.27,96
Alachua,17-Feb-01,18.45555556,11.75,21.72222222,72,0,0,154.49,96
Alachua,18-Feb-01,12.45555556,5.077777778,20.57222222,59,0,0,224.65,96
Alachua,19-Feb-01,14.16111111,5.111111111,23.22777778,72,0,0,210.92,96
Alachua,20-Feb-01,18.58333333,11.07222222,25.32222222,71,0,0,172.72,93
Alachua,21-Feb-01,21.61666667,12.25,26.36111111,65,0,0,245.87,66
Alachua,22-Feb-01,20.23333333,14.67222222,25.37222222,73,0,0,161.56,96
Alachua,23-Feb-01,16.61666667,12.95,19.88888889,85,0,0,58.08,96
Alachua,24-Feb-01,18.38333333,11.63888889,24.66111111,84,0.01,0.01,126.87,96
Alachua,25-Feb-01,22.55555556,19.15,27.41111111,76,0,0,172.91,96
Alachua,26-Feb-01,22.33333333,16.48888889,27.8,77,0,0,153.61,96
Alachua,27-Feb-01,21.12777778,13.67777778,29.22777778,71,0,0,212.02,96
Alachua,28-Feb-01,21.69444444,15.21111111,27.46111111,71,0,0,197.34,96
Alachua,01-Mar-01,20.2,17.68888889,23.87222222,88,0.24,0.16,100.12,96
Alachua,02-Mar-01,21.75,19.36111111,26.41111111,83,0.01,0.01,145.57,96
Alachua,03-Mar-01,22.72777778,19.3,27.3,80,0,0,144.34,96
Alachua,04-Mar-01,20.07222222,14.87222222,23.76111111,81,1.2,0.36,70.46,96
Alachua,05-Mar-01,13.43888889,8.55,18.52222222,47,0,0,256.93,96
Alachua,06-Mar-01,10.45,5.683333333,15.47222222,36,0,0,262.86,96
Alachua,07-Mar-01,9.927777778,2.472222222,17.61111111,42,0,0,261.74,96
Alachua,08-Mar-01,10.32222222,-0.605555556,19.12222222,54,0,0,262.09,96
Alachua,09-Mar-01,11.35,3.016666667,19.66111111,75,0.12,0.05,134.41,96
Alachua,10-Mar-01,13.59444444,9.577777778,18.65,78,0,0,209.37,96
Alachua,11-Mar-01,16.61666667,8.211111111,26.48888889,76,0,0,177.6,96
Alachua,12-Mar-01,20.77222222,11.87222222,29.12777778,75,0,0,222.22,96
Alachua,13-Mar-01,21.92777778,15.7,25.38888889,82,0.3,0.06,113.53,96
Alachua,14-Mar-01,18.48333333,11.77222222,24.43888889,62,0,0,211.89,96
Alachua,15-Mar-01,21.37777778,16.02222222,27.55,80,1.46,0.56,128.23,96
Alachua,16-Mar-01,21.45555556,15.13888889,25.16111111,79,0.26,0.09,146.89,96
Alachua,17-Mar-01,14.65555556,10.87222222,20.81111111,77,0,0,153.92,96
Alachua,18-Mar-01,10.92222222,9.338888889,12.22222222,92,0.72,0.05,31.78,96
Alachua,19-Mar-01,14.88333333,11.1,16.75,94,1.18,0.09,15.56,96
Alachua,20-Mar-01,15.22222222,9.561111111,18.61111111,79,0.39,0.09,182.96,96
Alachua,21-Mar-01,9.283333333,5.483333333,11.92222222,74,0,0,154.68,96
Alachua,22-Mar-01,12.96666667,5.333333333,21.07222222,68,0,0,281.23,96
Alachua,23-Mar-01,15.76666667,7.861111111,23.85,64,0,0,277.82,96
Alachua,24-Mar-01,16.36111111,6.083333333,25.17777778,64,0,0,272.27,96
Alachua,25-Mar-01,14.45,11.33888889,19.9,91,0.43,0.25,82.05,96
Alachua,26-Mar-01,13.26666667,7.738888889,19.08888889,59,0,0,286.69,96
Alachua,27-Mar-01,10.74444444,4.316666667,18,50,0,0,272.98,96
Alachua,28-Mar-01,12.78333333,5.205555556,19.83888889,77,0,0,226.4,96
Alachua,29-Mar-01,17.17777778,14.23888889,21.75,87,0.87,0.2,69.81,96
Alachua,30-Mar-01,19.57222222,15.77222222,23.65,89,0.03,0.02,139.61,96
Alachua,31-Mar-01,18.77777778,14.25,24.65,74,0,0,208.04,96
Alachua,01-Apr-01,17.28888889,10.22222222,23.47222222,65,0,0,291.02,96
Alachua,02-Apr-01,14.7,4.011111111,25.06111111,55,0,0,301.02,96
Alachua,03-Apr-01,19.18333333,12.12777778,27.07777778,63,0,0,258.39,96
Alachua,04-Apr-01,20.46111111,15.21111111,26.25,74,0,0,161.9,96
Alachua,05-Apr-01,19.27777778,15.77222222,24.97777778,81,0,0,174.91,96
Alachua,06-Apr-01,20.82222222,13.2,28.37777778,70,0,0,258.77,96
Alachua,07-Apr-01,21.61111111,12.96111111,28.92222222,70,0,0,263.71,96
Alachua,08-Apr-01,22.56111111,16.45,29.45,74,0,0,232.64,96
Alachua,09-Apr-01,22.45555556,16.02222222,29.37777778,73,0,0,290.67,96
Alachua,10-Apr-01,22.38888889,17.17222222,30.02777778,75,0,0,252.83,96
Alachua,11-Apr-01,23,15.47777778,30.23888889,69,0,0,283.48,96
Alachua,12-Apr-01,22.88333333,15.41111111,29.75,74,0,0,215.55,96
Alachua,13-Apr-01,23.23333333,16.46111111,29.35,78,0,0,229.15,96
Alachua,14-Apr-01,23.15,20.9,28.2,88,0.08,0.05,113.94,96
Alachua,15-Apr-01,24.11111111,19.57777778,29.57777778,77,0.19,0.09,255.16,96
Alachua,16-Apr-01,20.32222222,12.52777778,25.57222222,68,0.01,0.01,306.58,96
Alachua,17-Apr-01,17.03333333,10.07222222,24.37777778,56,0,0,276.08,96
Alachua,18-Apr-01,10.67777778,4.627777778,18.02777778,48,0,0,312.06,96
Alachua,19-Apr-01,12.58333333,1.033333333,23.01111111,59,0,0,310.44,96
Alachua,20-Apr-01,17.38333333,6.444444444,26.03888889,62,0.01,0.01,308.26,96
Alachua,21-Apr-01,19.91111111,12.11111111,26.25,65,0,0,269.34,96
Alachua,22-Apr-01,20.62777778,14.32777778,27.2,71,0,0,248.19,96
Alachua,23-Apr-01,21.42777778,12.26111111,29.02777778,69,0,0,288.64,96
Alachua,24-Apr-01,23.11666667,16.4,28.46111111,72,0,0,210.96,96
Alachua,25-Apr-01,18.96111111,15.51111111,22.82777778,91,0.6,0.24,83.74,96
Alachua,26-Apr-01,16.08888889,9.288888889,21.97222222,68,0,0,296.62,96
Alachua,27-Apr-01,16.00555556,5.561111111,24.72222222,64,0,0,314.81,94
Alachua,28-Apr-01,18.45555556,8.927777778,25.7,62,0,0,292.7,96
Alachua,29-Apr-01,19.12222222,10.12222222,25.38888889,68,0,0,272.44,96
Alachua,30-Apr-01,19.85,14.92222222,23.87777778,69,0,0,220.69,96
Alachua,01-May-01,19.86111111,13.42222222,25.76111111,71,0,0,274.93,96
Alachua,02-May-01,19.33333333,14.22777778,25.32222222,82,0.4,0.38,181.36,96
Alachua,03-May-01,20.43333333,14.77777778,25.83888889,74,0,0,248.51,96
Alachua,04-May-01,20.49444444,14.2,26.53888889,70,0,0,285.52,96
Alachua,05-May-01,20.83333333,14.27222222,27.17777778,70,0,0,270.14,96
Alachua,06-May-01,21.44444444,13.56111111,28.82222222,63,0,0,328.8,96
Alachua,07-May-01,19.14444444,14.72222222,22.55,87,0.04,0.02,113.49,96
Alachua,08-May-01,20.89444444,15.97777778,25.55,68,0.01,0.01,270.81,96
Alachua,09-May-01,19.97222222,14.85,25.16111111,74,0,0,204.59,96
Alachua,10-May-01,20.28888889,11.95,26.98888889,68,0,0,282.09,96
Alachua,11-May-01,20.98333333,12.22222222,28.26111111,66,0,0,300.99,96
Alachua,12-May-01,20.72222222,13.97777778,29.45,75,0,0,252.32,96
Alachua,13-May-01,23.18333333,15.06111111,30.75,67,0,0,287.15,96
Alachua,14-May-01,22.95,13.76111111,30.72777778,69,0,0,284.17,96
Alachua,15-May-01,24.3,18.13888889,30.47777778,68,0,0,250.29,96
Alachua,16-May-01,24.56666667,16.86111111,32.72222222,65,0,0,278.37,96
